token_id,T0,T1,T2,T3,T4,T0%,T1%,T2%,T3%,T4%
20550,0,0,24,0,0,0.0,0.0,0.16717748676511562,0.0,0.0
20726,0,0,0,9,0,0.0,0.0,0.0,0.03612136779579387,0.0
20785,8,0,0,0,0,0.03398903853507244,0.0,0.0,0.0,0.0
20856,0,20,0,0,0,0.0,0.13394053040450038,0.0,0.0,0.0
20900,11,0,0,0,0,0.0467349279857246,0.0,0.0,0.0,0.0
21143,0,23,0,0,0,0.0,0.15403160996517545,0.0,0.0,0.0
21459,0,7,0,0,0,0.0,0.04687918564157514,0.0,0.0,0.0
21847,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
21996,0,8,0,0,0,0.0,0.05357621216180017,0.0,0.0,0.0
22075,0,0,12,0,0,0.0,0.0,0.08358874338255781,0.0,0.0
22110,0,0,8,0,0,0.0,0.0,0.05572582892170522,0.0,0.0
22422,24,0,0,0,0,0.10196711560521732,0.0,0.0,0.0,0.0
22630,7,0,0,0,0,0.029740408718188387,0.0,0.0,0.0,0.0
22657,10,0,0,0,0,0.04248629816884055,0.0,0.0,0.0,0.0
22846,0,11,0,0,0,0.0,0.07366729172247521,0.0,0.0,0.0
22928,0,0,0,0,8,0.0,0.0,0.0,0.0,0.03438641736514077
23031,6,0,0,0,0,0.02549177890130433,0.0,0.0,0.0,0.0
23149,0,0,8,0,0,0.0,0.0,0.05572582892170522,0.0,0.0
23188,0,7,0,0,0,0.0,0.04687918564157514,0.0,0.0,0.0
23291,0,0,0,16,0,0.0,0.0,0.0,0.06421576497030021,0.0
23413,0,0,0,0,18,0.0,0.0,0.0,0.0,0.07736943907156672
23642,8,0,0,0,0,0.03398903853507244,0.0,0.0,0.0,0.0
23861,9,0,0,0,0,0.038237668351956494,0.0,0.0,0.0,0.0
23957,27,0,0,0,0,0.1147130050558695,0.0,0.0,0.0,0.0
24132,36,0,0,0,0,0.15295067340782598,0.0,0.0,0.0,0.0
24140,0,0,0,13,0,0.0,0.0,0.0,0.052175309038368915,0.0
24173,0,6,0,0,0,0.0,0.04018215912135012,0.0,0.0,0.0
24259,0,0,0,0,9,0.0,0.0,0.0,0.0,0.03868471953578336
24315,0,0,6,0,0,0.0,0.0,0.041794371691278906,0.0,0.0
24337,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
24342,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
24510,0,0,0,12,0,0.0,0.0,0.0,0.04816182372772516,0.0
24529,7,0,0,0,0,0.029740408718188387,0.0,0.0,0.0,0.0
24614,0,20,0,0,0,0.0,0.13394053040450038,0.0,0.0,0.0
24617,0,0,6,0,0,0.0,0.0,0.041794371691278906,0.0,0.0
24789,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
