token_id,T0,T1,T2,T3,T4,T0%,T1%,T2%,T3%,T4%
1181,0,8,0,0,0,0.0,0.03323777473098176,0.0,0.0,0.0
1319,0,0,10,0,0,0.0,0.0,0.17959770114942528,0.0,0.0
1469,0,6,0,0,0,0.0,0.024928331048236323,0.0,0.0,0.0
1554,0,0,67,0,0,0.0,0.0,1.2033045977011494,0.0,0.0
1581,0,0,0,0,14,0.0,0.0,0.0,0.0,0.14431501907019895
1779,39,0,0,0,0,0.19155206286836934,0.0,0.0,0.0,0.0
1785,0,28,0,0,0,0.0,0.11633221155843616,0.0,0.0,0.0
2435,0,0,12,0,0,0.0,0.0,0.21551724137931033,0.0,0.0
2647,0,0,0,7,0,0.0,0.0,0.0,0.016945870049385105,0.0
2658,0,0,0,0,6,0.0,0.0,0.0,0.0,0.061849293887228124
2664,0,0,8,0,0,0.0,0.0,0.14367816091954022,0.0,0.0
3135,0,0,6,0,0,0.0,0.0,0.10775862068965517,0.0,0.0
3150,12,0,0,0,0,0.05893909626719057,0.0,0.0,0.0,0.0
3371,0,0,0,127,0,0.0,0.0,0.0,0.3074464994674155,0.0
3374,0,0,0,39,72,0.0,0.0,0.0,0.09441270456085989,0.7421915266467375
3500,0,8,0,0,0,0.0,0.03323777473098176,0.0,0.0,0.0
3507,0,0,8,0,0,0.0,0.0,0.14367816091954022,0.0,0.0
3843,0,0,0,0,8,0.0,0.0,0.0,0.0,0.08246572518297082
3854,54,0,0,0,0,0.26522593320235754,0.0,0.0,0.0,0.0
3927,0,20,0,0,0,0.0,0.0830944368274544,0.0,0.0,0.0
4119,0,7,0,0,0,0.0,0.02908305288960904,0.0,0.0,0.0
4374,0,0,0,24,0,0.0,0.0,0.0,0.05810012588360608,0.0
4507,0,6,0,0,0,0.0,0.024928331048236323,0.0,0.0,0.0
4818,0,13,0,0,0,0.0,0.05401138393784536,0.0,0.0,0.0
5016,0,0,16,0,0,0.0,0.0,0.28735632183908044,0.0,0.0
5125,0,0,6,0,0,0.0,0.0,0.10775862068965517,0.0,0.0
5277,0,0,0,0,6,0.0,0.0,0.0,0.0,0.061849293887228124
5395,0,0,10,0,0,0.0,0.0,0.17959770114942528,0.0,0.0
5481,0,0,22,0,0,0.0,0.0,0.3951149425287357,0.0,0.0
5489,24,0,0,0,0,0.11787819253438114,0.0,0.0,0.0,0.0
5651,9,0,0,0,0,0.04420432220039293,0.0,0.0,0.0,0.0
6024,0,6,0,0,0,0.0,0.024928331048236323,0.0,0.0,0.0
6120,0,0,12,0,0,0.0,0.0,0.21551724137931033,0.0,0.0
6384,0,0,37,0,0,0.0,0.0,0.6645114942528735,0.0,0.0
6642,10,0,0,0,0,0.04911591355599214,0.0,0.0,0.0,0.0
6699,0,0,15,0,0,0.0,0.0,0.26939655172413796,0.0,0.0
6737,0,0,8,0,0,0.0,0.0,0.14367816091954022,0.0,0.0
6853,0,0,12,0,0,0.0,0.0,0.21551724137931033,0.0,0.0
7156,8,0,0,0,0,0.03929273084479371,0.0,0.0,0.0,0.0
7582,0,50,0,0,0,0.0,0.207736092068636,0.0,0.0,0.0
8140,0,0,0,10,0,0.0,0.0,0.0,0.02420838578483587,0.0
8158,7,0,0,0,0,0.0343811394891945,0.0,0.0,0.0,0.0
8509,0,43,0,0,0,0.0,0.17865303917902697,0.0,0.0,0.0
8809,0,0,0,6,0,0.0,0.0,0.0,0.01452503147090152,0.0
8810,14,0,0,0,0,0.068762278978389,0.0,0.0,0.0,0.0
9103,0,285,0,0,0,0.0,1.1840957247912252,0.0,0.0,0.0
9108,0,28,0,0,0,0.0,0.11633221155843616,0.0,0.0,0.0
9111,13,0,0,0,0,0.06385068762278978,0.0,0.0,0.0,0.0
9113,0,0,0,100,0,0.0,0.0,0.0,0.24208385784835867,0.0
9173,0,0,9,0,0,0.0,0.0,0.16163793103448276,0.0,0.0
9435,0,14,0,0,0,0.0,0.05816610577921808,0.0,0.0,0.0
9588,0,16,0,0,0,0.0,0.06647554946196352,0.0,0.0,0.0
10058,0,6,0,0,0,0.0,0.024928331048236323,0.0,0.0,0.0
10242,0,23,0,0,0,0.0,0.09555860235157257,0.0,0.0,0.0
10286,7,0,0,0,0,0.0343811394891945,0.0,0.0,0.0,0.0
10355,15,0,0,0,0,0.07367387033398821,0.0,0.0,0.0,0.0
10680,0,0,6,0,0,0.0,0.0,0.10775862068965517,0.0,0.0
10931,0,0,25,0,0,0.0,0.0,0.4489942528735632,0.0,0.0
11116,0,0,6,0,0,0.0,0.0,0.10775862068965517,0.0,0.0
11140,0,0,0,0,7,0.0,0.0,0.0,0.0,0.07215750953509947
11754,0,0,20,0,0,0.0,0.0,0.35919540229885055,0.0,0.0
11877,6,0,0,0,0,0.029469548133595286,0.0,0.0,0.0,0.0
12087,0,9,0,0,0,0.0,0.03739249657235448,0.0,0.0,0.0
12126,24,0,0,0,0,0.11787819253438114,0.0,0.0,0.0,0.0
12162,15,0,0,0,0,0.07367387033398821,0.0,0.0,0.0,0.0
12242,0,6,0,0,0,0.0,0.024928331048236323,0.0,0.0,0.0
12393,0,0,0,12,0,0.0,0.0,0.0,0.02905006294180304,0.0
12487,0,0,0,8,0,0.0,0.0,0.0,0.019366708627868694,0.0
12545,0,0,0,7,0,0.0,0.0,0.0,0.016945870049385105,0.0
12690,0,0,0,0,7,0.0,0.0,0.0,0.0,0.07215750953509947
12711,0,0,0,6,0,0.0,0.0,0.0,0.01452503147090152,0.0
13182,9,0,0,0,0,0.04420432220039293,0.0,0.0,0.0,0.0
13252,0,0,0,0,6,0.0,0.0,0.0,0.0,0.061849293887228124
13510,0,0,0,0,6,0.0,0.0,0.0,0.0,0.061849293887228124
13592,0,14,0,0,0,0.0,0.05816610577921808,0.0,0.0,0.0
13739,0,0,0,16,0,0.0,0.0,0.0,0.03873341725573739,0.0
13814,0,6,0,0,0,0.0,0.024928331048236323,0.0,0.0,0.0
13980,6,0,0,0,0,0.029469548133595286,0.0,0.0,0.0,0.0
14491,0,0,0,6,0,0.0,0.0,0.0,0.01452503147090152,0.0
14964,0,14,0,0,0,0.0,0.05816610577921808,0.0,0.0,0.0
15263,0,0,0,0,15,0.0,0.0,0.0,0.0,0.1546232347180703
15397,8,0,0,0,0,0.03929273084479371,0.0,0.0,0.0,0.0
15512,0,0,6,0,0,0.0,0.0,0.10775862068965517,0.0,0.0
15656,6,0,0,0,0,0.029469548133595286,0.0,0.0,0.0,0.0
15812,7,0,0,0,0,0.0343811394891945,0.0,0.0,0.0,0.0
16039,9,0,0,0,0,0.04420432220039293,0.0,0.0,0.0,0.0
16376,8,0,0,0,0,0.03929273084479371,0.0,0.0,0.0,0.0
16764,0,0,0,8,0,0.0,0.0,0.0,0.019366708627868694,0.0
17011,7,0,0,0,0,0.0343811394891945,0.0,0.0,0.0,0.0
17089,6,0,0,0,0,0.029469548133595286,0.0,0.0,0.0,0.0
17269,0,0,0,86,0,0.0,0.0,0.0,0.20819211774958848,0.0
17278,0,12,0,0,0,0.0,0.049856662096472645,0.0,0.0,0.0
17373,0,0,0,0,6,0.0,0.0,0.0,0.0,0.061849293887228124
17575,47,0,0,0,0,0.23084479371316305,0.0,0.0,0.0,0.0
17724,0,0,0,9,0,0.0,0.0,0.0,0.021787547206352283,0.0
17799,0,0,12,0,0,0.0,0.0,0.21551724137931033,0.0,0.0
18093,9,0,0,0,0,0.04420432220039293,0.0,0.0,0.0,0.0
18100,0,0,0,23,0,0.0,0.0,0.0,0.05567928730512249,0.0
18202,0,76,0,0,0,0.0,0.31575885994432673,0.0,0.0,0.0
18205,0,21,0,0,0,0.0,0.08724915866882711,0.0,0.0,0.0
18225,0,12,0,0,0,0.0,0.049856662096472645,0.0,0.0,0.0
18313,27,0,0,0,0,0.13261296660117877,0.0,0.0,0.0,0.0
18343,0,0,0,0,7,0.0,0.0,0.0,0.0,0.07215750953509947
18620,0,6,0,0,0,0.0,0.024928331048236323,0.0,0.0,0.0
18625,0,8,0,0,0,0.0,0.03323777473098176,0.0,0.0,0.0
18739,0,8,0,0,0,0.0,0.03323777473098176,0.0,0.0,0.0
